Year,Month,Day,Hour,MUSG,SNRD,HARF,GENE,CASC,LSRE
2018,5,18,18,283.125,0,0,120.775,14386,5341.222
2018,5,18,19,24.5,0,0,12.05,9401,68.555
2018,5,18,20,0,0,0,0,4071,0
2018,5,18,21,0,0,0,0,804,0
2018,5,18,22,0,0,0,0,37,0
2018,5,18,23,0,0,0,0,0,0
2018,5,19,0,0,0,0,0,0,0
2018,5,19,1,0,0,0,0,0,0
2018,5,19,2,0,0,0,0,0,0
2018,5,19,3,0,0,0,0,0,0
2018,5,19,4,4.175,0,0,0.2,0,0
2018,5,19,5,137.125,0,0,65.325,0,3163.969
2018,5,19,6,720.05,0,0,352.65,6,14875.33
2018,5,19,7,1828,0,0,887.6,137,32566.819
2018,5,19,8,2897.825,0,0,1388.925,1145,43369.245
2018,5,19,9,3735.025,0,0,1765.125,4676,13682.853
2018,5,19,10,3988.55,0,0,1929.175,10055,19080.548
2018,5,19,11,3990.825,776.275,0,1944.175,14693,58002.255
2018,5,19,12,3986.1,1574.7,0,1959.575,17598,41050.467
2018,5,19,13,3903.075,1250.275,0,1573.225,17960,23156.119
2018,5,19,14,3840.65,1151.025,0,1032.85,17959,41724.299
2018,5,19,15,2481.125,753.025,0,1119.175,17874,53616.364
2018,5,19,16,1740.275,657.1,0,966.1,17142,32783.677
2018,5,19,17,957.425,234.2,0,371.225,16703,10485.051
2018,5,19,18,297.975,105.6333333,0,161.425,12541,4243.423
2018,5,19,19,16.2,0,0,12.275,8028,0
2018,5,19,20,0,0,0,0,2995,0
2018,5,19,21,0,0,0,0,964,0
2018,5,19,22,0,0,0,0,16,0
2018,5,19,23,0,0,0,0,0,0
2018,5,20,0,0,0,0,0,0,0
2018,5,20,1,0,0,0,0,0,0
2018,5,20,2,0,0,0,0,0,0
2018,5,20,3,0,0,0,0,0,0
2018,5,20,4,0.4,0,0,0,0,0
2018,5,20,5,228.275,81.1,0,104.125,0,2938.775
2018,5,20,6,802.3,272.3285714,0,342.825,5,12802.542
2018,5,20,7,1592.625,0,0,885.475,154,26300.417
2018,5,20,8,2255.725,0,0,1356.6,1356,36530.761
2018,5,20,9,3593.75,1218.433333,0,1500.425,4823,39723.291
2018,5,20,10,3982.075,1407.925,0,1728.2,9059,32648.402
2018,5,20,11,3980.925,1517.35,0,1732.45,13989,34140.998
2018,5,20,12,3971.4,1568.025,0,1444.45,17599,38319.222
2018,5,20,13,3951.475,1200.675,0,1077.725,17420,49666.074
2018,5,20,14,3787.175,1336.6,0,680.4,13819,40243.506
2018,5,20,15,2904.725,1116.45,0,860.6,12186,26721.442
2018,5,20,16,2082.625,737.125,0,1012.225,16076,16310.221
2018,5,20,17,1074.275,242.425,0,447.475,15959,10432.297
2018,5,20,18,304.4,99.1,0,140.55,12907,3737.891
2018,5,20,19,29.925,5.95,0,15.225,7751,13.592
2018,5,20,20,0,0,0,0,3087,0
2018,5,20,21,0,0,0,0,1082,0
2018,5,20,22,0,0,0,0,45,0
2018,5,20,23,0,0,0,0,0,0
2018,5,21,0,0,0,0,0,0,0
2018,5,21,1,0,0,0,0,0,0
2018,5,21,2,0,0,0,0,0,0
2018,5,21,3,0,0,0,0,0,0
2018,5,21,4,2.5,0.8,0,0,0,0
2018,5,21,5,137.1,46.01428571,0,64.15,0,3124.488
2018,5,21,6,720.6,144.5333333,0,336.75,6,15048.434
2018,5,21,7,1763.875,398.3,0,864.35,165,36375.416
2018,5,21,8,2781.95,884.3,0,1340.175,1419,55508.395
2018,5,21,9,3568.725,1226.725,0,1678.15,4643,73226.951
2018,5,21,10,3821.3,1396.685714,0,1848.725,9943,84233.669
2018,5,21,11,3944.05,1442.55,0,1380.425,14204,89905.556
2018,5,21,12,3928.15,1376.525,0,1306.6,17130,84136.977
2018,5,21,13,3875.825,1361.85,0,1143.775,17903,86223.394
2018,5,21,14,3534.25,1317.95,0,1542,17928,77040.223
2018,5,21,15,3079.55,1049.25,0,1033.45,17281,62639.805
2018,5,21,16,1873.125,656.475,0,986,13680,43781.736
2018,5,21,17,1087.85,318.625,0,488.775,12946,22421.305
2018,5,21,18,288.7,77.75,0,123.3,11595,5630.397
2018,5,21,19,20.675,3.525,0,13.225,7418,247.314
2018,5,21,20,0,0,0,0,4487,0
2018,5,21,21,0,0,0,0,949,0
2018,5,21,22,0,0,0,0,33,0
2018,5,21,23,0,0,0,0,0,0
2018,5,22,0,0,0,0,0,0,0
2018,5,22,1,0,0,0,0,0,0
2018,5,22,2,0,0,0,0,0,0
2018,5,22,3,0,0,0,0,0,0
2018,5,22,4,0.35,0,0,0,0,0
2018,5,22,5,129.9,62.65,0,58.725,0,3561.206
2018,5,22,6,590.525,181.6,0,275.575,8,14555.389
2018,5,22,7,1135.325,382.55,0,789.65,186,23962.681
2018,5,22,8,2225.1,857.5,0,971.7,1286,21554.543
2018,5,22,9,2557.5,882.9,0,1085.95,3205,27392.78
2018,5,22,10,2569.4,1025.55,0,1300.05,6488,39764.498
2018,5,22,11,3551.65,1222.7,0,1479.825,11495,69459.831
2018,5,22,12,3264.15,1062.225,0,1525.925,11052,79822.727
2018,5,22,13,3500.7,1058.95,0,1243.325,14286,73630.595
2018,5,22,14,2265.525,1024.15,0,809.575,16177,53466.991
2018,5,22,15,1366.625,492.15,0,330.25,14066,58513.374
2018,5,22,16,189.2,207.575,0,279.05,13691,38332.359
2018,5,22,17,93.9,80.3,0,175.75,12381,17978.885
2018,5,22,18,32.4,20.9,0,105.5,6870,6462.426
2018,5,22,19,0,0,0,16.675,2661,49.061
2018,5,22,20,0,0,0,0,965,0
2018,5,22,21,0,0,0,0,189,0
2018,5,22,22,0,0,0,0,2,0
2018,5,22,23,0,0,0,0,0,0
2018,5,23,0,0,0,0,0,0,0
2018,5,23,1,0,0,0,0,0,0
2018,5,23,2,0,0,0,0,0,0
2018,5,23,3,0,0,0,0,0,0
2018,5,23,4,0.425,0,0,0.375,0,0
2018,5,23,5,186.225,41.275,0,76,0,2572.088
2018,5,23,6,582.05,208,0,341.85,3,13747.24
2018,5,23,7,1617.175,515.075,0,781.75,100,24781.791
2018,5,23,8,2823.3,892.15,0,1392.7,1023,40833.87
2018,5,23,9,1988.325,683.2,0,940.85,3805,44263.409
2018,5,23,10,1225.55,708.25,0,822.75,6811,33223.192
2018,5,23,11,1371.75,747.9,0,1143.3,10608,22165.195
2018,5,23,12,896.2,922.12,0,634.275,12665,32019.154
2018,5,23,13,841.5,0,0,255.3,11112,36468.314
2018,5,23,14,612.175,0,0,118.575,12327,58282.509
2018,5,23,15,432.95,0,0,196.725,6154,35643.494
2018,5,23,16,508.525,170.55,0,380.725,5496,26752.778
2018,5,23,17,524.125,150.5,0,380.35,5333,21965.498
2018,5,23,18,347.625,82.55,0,111.65,1779,7023.554
2018,5,23,19,36.65,8.785714285,0,14.125,1775,259.656
2018,5,23,20,0,0,0,0,1817,0
2018,5,23,21,0,0,0,0,935,0
2018,5,23,22,0,0,0,0,51,0
2018,5,23,23,0,0,0,0,0,0
2018,5,24,0,0,0,0,0,0,0
2018,5,24,1,0,0,0,0,0,0
2018,5,24,2,0,0,0,0,0,0
2018,5,24,3,0,0,0,0,0,0
2018,5,24,4,3.6,0,0,0,0,0
2018,5,24,5,208.525,106.25,0,96.125,0,3525.005
2018,5,24,6,697.2,185.025,0,341.85,8,15301.189
2018,5,24,7,1830.425,623.825,0,898.65,217,35365.633
2018,5,24,8,2750.65,978.575,0,1123,1604,54521.957
2018,5,24,9,3842.875,1240.285714,0,1899.9,4060,69819.76
2018,5,24,10,3963.225,1463.175,0,1981.525,10230,73967.215
2018,5,24,11,3692.925,1392.185714,0,1977.7,13717,72351.966
2018,5,24,12,3473.575,1345.275,0,1980.05,16317,71703.689
2018,5,24,13,3989.24,1566.72,0,1971.8,16856,74427.975
2018,5,24,14,3905.2,1445.033333,0,1860,14241,55553.348
2018,5,24,15,3329.111112,1106.425,0,1568.2,15753,39569.23
2018,5,24,16,2327.2,921.1,0,1084.525,17310,28101.101
2018,5,24,17,1217.05,238.85,0,539.225,15048,17563.208
2018,5,24,18,287.025,66.95,0,124.375,12205,6725.396
2018,5,24,19,27.675,6.375,0,15.45,7818,368.807
2018,5,24,20,0,0,0,0,4211,0
2018,5,24,21,0,0,0,0,861,0
2018,5,24,22,0,0,0,0,53,0
2018,5,24,23,0,0,0,0,0,0
2018,5,25,0,0,0,0,0,0,0
2018,5,25,1,0,0,0,0,0,0
2018,5,25,2,0,0,0,0,0,0
2018,5,25,3,0,0,0,0,0,0
2018,5,25,4,6.1,0,0,0.975,0,0
2018,5,25,5,187.225,38.2,0,67.1,0,1490.31
2018,5,25,6,520.375,73.95,0,264.55,7,5198.334
2018,5,25,7,1144.875,265.6142857,0,694.225,167,10002.052
2018,5,25,8,2395,591.275,0,1407.65,1112,15920.458
2018,5,25,9,3714.475,1266.685714,0,1277.175,2123,21245.791
2018,5,25,10,3955.1,1457.275,0,1274.5,5155,37539.855
2018,5,25,11,3880.55,1605,0,1791.7,9032,67325.197
2018,5,25,12,3141.525,1604.95,0,1112.775,14285,79121.334
2018,5,25,13,2490.7,1542.15,0,1559.025,16720,71311.066
2018,5,25,14,3242.525,1083.025,0,1744.525,17692,56182.017
2018,5,25,15,2065.025,630.1666667,0,372.4,17012,44974.61
2018,5,25,16,400.125,375.02,0,1102.075,16925,23494.21
2018,5,25,17,450.9,93.71428571,0,462.35,16104,5470.671
2018,5,25,18,301.225,80.29090909,0,136.275,8468,1186.63
2018,5,25,19,21.175,0,0,12.775,5107,26.839
2018,5,25,20,0,0,0,0,806,0
2018,5,25,21,0,0,0,0,981,0
2018,5,25,22,0,0,0,0,18,0
2018,5,25,23,0,0,0,0,0,0
2018,5,26,0,0,0,0,0,0,0
2018,5,26,1,0,0,0,0,0,0
2018,5,26,2,0,0,0,0,0,0
2018,5,26,3,0,0,0,0,0,0
2018,5,26,4,3.825,3.375,0,0,0,0
2018,5,26,5,231.9,94.45,0,77.425,0,3529.277
2018,5,26,6,774.75,263.45,0,350.625,13,12809.075
2018,5,26,7,1163,493.5,0,497.125,269,28215.167
2018,5,26,8,1693.2,590.45,0,618,1725,42287.918
2018,5,26,9,3511.925,945.375,0,1655.925,4058,62097.819
2018,5,26,10,3750.05,1159.125,0,1366.825,7439,72172.564
2018,5,26,11,3291.1,1493.725,0,422.9,8223,77829.995
2018,5,26,12,434.55,245.125,0,1308,14549,73338.811
2018,5,26,13,3657.175,147.6,0,1962.8,14675,64583.741
2018,5,26,14,715.625,570.05,0,1458.6,14238,43923.688
2018,5,26,15,351.475,573.1,0,464.2,3937,30696.003
2018,5,26,16,351.25,293.475,0,336.45,3117,15889.072
2018,5,26,17,599,96.5,0,274.95,9062,8599.3
2018,5,26,18,121.9,26.825,0,135.05,4362,3025.751
2018,5,26,19,29.45,0,0,27.05,2284,98.844
2018,5,26,20,0,0,0,0,1718,0
2018,5,26,21,0,0,0,0,156,0
2018,5,26,22,0,0,0,0,0,0
2018,5,26,23,0,0,0,0,0,0
2018,5,27,0,0,0,0,0,0,0
2018,5,27,1,0,0,0,0,0,0
2018,5,27,2,0,0,0,0,0,0
2018,5,27,3,0,0,0,0,0,0
2018,5,27,4,6.925,2.975,0,3.025,0,0
2018,5,27,5,122.075,41.1,0,62,0,3670.496
2018,5,27,6,461.2,183.825,0,333.025,9,15188.503
2018,5,27,7,1223.175,328.775,0,723.925,176,35165.837
2018,5,27,8,1108.925,284.65,0,907.4,1442,54186.941
2018,5,27,9,960.9,419.3,0,952.35,4633,69254.444
2018,5,27,10,1658.4,610.9,0,822,7659,79630.398
2018,5,27,11,2307.375,1296.4,0,1164.85,5445,85032.765
2018,5,27,12,3074.475,1318.175,0,1426.6,6849,85689.91
2018,5,27,13,3231.575,1146.475,0,1804.6,10626,81576.896
2018,5,27,14,2776.625,620.45,0,1438.2,16367,72799.337
2018,5,27,15,2883.525,717.45,0,1542,16192,59250.711
2018,5,27,16,1721.4,658.125,0,1166.125,15205,41605.664
2018,5,27,17,1333.3,372.025,0,520.35,12555,20835.269
2018,5,27,18,372.35,114.225,0,134.125,12595,5508.198
2018,5,27,19,38.275,8.625,0,16.75,10298,15.64
2018,5,27,20,0,0,0,0,3987,0
2018,5,27,21,0,0,0,0,1177,0
2018,5,27,22,0,0,0,0,76,0
2018,5,27,23,0,0,0,0,0,0
2018,5,28,0,0,0,0,0,0,0
2018,5,28,1,0,0,0,0,0,0
2018,5,28,2,0,0,0,0,0,0
2018,5,28,3,0,0,0,0,0,0
2018,5,28,4,2.45,0,0,0,0,0
2018,5,28,5,38.125,16.575,0,30,0,1893.344
2018,5,28,6,266.75,53.925,0,165.15,5,11887.739
2018,5,28,7,388.75,147.8,0,119.05,74,15808.304
2018,5,28,8,580.425,193.65,0,240.15,446,24451.919
2018,5,28,9,790.25,255.6,0,355.975,1042,41039.479
2018,5,28,10,957.175,377.15,0,469.25,1855,48895.428
2018,5,28,11,903.75,334.325,0,435.675,2742,58876.026
2018,5,28,12,728.725,234.95,0,292.025,3504,57725.358
2018,5,28,13,608.175,266.675,0,235.625,4338,53373.481
2018,5,28,14,411.475,217.2,0,197.5,4598,48135.882
2018,5,28,15,361.5,133.7,0,136.225,3452,37472.856
2018,5,28,16,184.05,68.775,0,67.95,3292,26552.623
2018,5,28,17,108.325,32.225,0,49.15,2254,14479.134
2018,5,28,18,41.625,10.825,0,21.45,1582,4930.91
