Year,Month,Day,Hour,BEBE
2023,10,11,7,0.132615825
2023,10,11,8,0.140871825
2023,10,11,9,0.1486142
2023,10,11,10,0.079723458
2023,10,11,11,0.089448735
2023,10,11,12,0.098639708
2023,10,11,13,0.10801635
2023,10,11,14,0.117600175
2023,10,11,15,0.127018275
2023,10,11,16,0.1122866
2023,10,11,17,0.108401625
2023,10,11,18,0.102129415
2023,10,11,19,0.104594555
2023,10,11,20,0.089118975
2023,10,11,21,0.094548098
2023,10,11,22,0.1050137
2023,10,11,23,0.1155168
2023,10,12,0,0.12502155
2023,10,12,1,0.1343746
2023,10,12,2,0.125745975
2023,10,12,3,0.1177038
2023,10,12,4,0.1266051
2023,10,12,5,0.108041675
2023,10,12,6,0.117337
2023,10,12,7,0.12571105
2023,10,12,8,0.11439945
2023,10,12,9,0.120473275
2023,10,12,10,0.079938795
2023,10,12,11,0.088369753
2023,10,12,12,0.09658094
2023,10,12,13,0.082855465
2023,10,12,14,0.087219025
2023,10,12,15,0.095814968
2023,10,12,16,0.1047304
2023,10,12,17,0.06341237
2023,10,12,18,0.056995188
2023,10,12,19,0.081297988
2023,10,12,20,0.105370825
2023,10,12,21,0.115773375
2023,10,12,22,0.08176436
2023,10,12,23,0.072545035
2023,10,13,0,0.083319938
2023,10,13,1,0.093457718
2023,10,13,2,0.102964535
2023,10,13,3,0.112179425
2023,10,13,4,0.120803525
2023,10,13,5,0.129027325
2023,10,13,6,0.109867275
2023,10,13,7,0.109430375
2023,10,13,8,0.099025693
2023,10,13,9,0.089540258
2023,10,13,10,0.09702765
2023,10,13,11,0.079715175
2023,10,13,12,0.053566515
2023,10,13,13,0.061916453
2023,10,13,14,0.069376737
2023,10,13,15,0.069376737
2023,10,13,16,0.069376737
2023,10,13,17,0.069376737
2023,10,13,18,0.069376737
2023,10,13,19,0.069376737
2023,10,13,20,0.081271148
2023,10,13,21,0.086478278
2023,10,13,22,0.076384395
2023,10,13,23,0.074758603
2023,10,14,0,0.066613205
2023,10,14,1,0.07620236
2023,10,14,2,0.08556882
2023,10,14,3,0.094169503
2023,10,14,4,0.102692468
2023,10,14,5,0.1108411
2023,10,14,6,0.119618475
2023,10,14,7,0.080264113
2023,10,14,8,0.088199223
2023,10,14,9,0.09643786
2023,10,14,10,0.1048338
2023,10,14,11,0.082591683
2023,10,14,12,0.04090065
2023,10,14,13,0.05011797
2023,10,14,14,0.11347939
2023,10,14,15,0.064441918
2023,10,14,16,0.060748263
2023,10,14,17,0.1116649
2023,10,14,18,0.11743055
2023,10,14,19,0.094428943
2023,10,14,20,0.07973264
2023,10,14,21,0.094931345
2023,10,14,22,0.167861725
2023,10,14,23,0.1772329
2023,10,15,0,0.148344675
2023,10,15,1,0.10802825
2023,10,15,2,0.150504675
2023,10,15,3,0.171128925
2023,10,15,4,0.177033125
2023,10,15,5,0.099959055
2023,10,15,6,0.187758575
2023,10,15,7,0.110902875
2023,10,15,8,0.11950295
2023,10,15,9,0.1337719
2023,10,15,10,0.192580275
2023,10,15,11,0.127430198
2023,10,15,12,0.07687802
2023,10,15,13,0.165172975
2023,10,15,14,0.141390073
2023,10,15,15,0.10684335
2023,10,15,16,0.15069075
2023,10,15,17,0.1601811
2023,10,15,18,0.16651435
2023,10,15,19,0.1188056
2023,10,15,20,0.135950275
2023,10,15,21,0.1993143
2023,10,15,22,0.1374249
2023,10,15,23,0.153513575
2023,10,16,0,0.194588275
2023,10,16,1,0.14642595
2023,10,16,2,0.153287725
2023,10,16,3,0.1956014
2023,10,16,4,0.2030468
2023,10,16,5,0.182869025
2023,10,16,6,0.189412125
2023,10,16,7,0.19527665
2023,10,16,8,0.213342175
2023,10,16,9,0.213222925
2023,10,16,10,0.178383475
2023,10,16,11,0.130223153
2023,10,16,12,0.219622975
2023,10,16,13,0.28741825
2023,10,16,14,0.21745165
2023,10,16,15,0.232614225
2023,10,16,16,0.2643327
2023,10,16,17,0.28612535
2023,10,16,18,0.2906982
2023,10,16,19,0.2612367
2023,10,16,20,0.294988925
2023,10,16,21,0.32312595
2023,10,16,22,0.2653801
2023,10,16,23,0.2975532
2023,10,17,0,0.33243385
2023,10,17,1,0.3641289
2023,10,17,2,0.348047575
2023,10,17,3,0.339868775
2023,10,17,4,0.327276575
2023,10,17,5,0.3433711
2023,10,17,6,0.342426925
2023,10,17,7,0.344407
2023,10,17,8,0.34728645
2023,10,17,9,0.356528675
2023,10,17,10,0.302952175
2023,10,17,11,0.330571525
2023,10,17,12,0.311811
2023,10,17,13,0.319599175
2023,10,17,14,0.32360925
2023,10,17,15,0.2916905
2023,10,17,16,0.3242389
2023,10,17,17,0.31145915
2023,10,17,18,0.291352275
2023,10,17,19,0.294482375
2023,10,17,20,0.287490525
2023,10,17,21,0.2770937
2023,10,17,22,0.298288525
2023,10,17,23,0.291968125
2023,10,18,0,0.32389675
2023,10,18,1,0.315305525
2023,10,18,2,0.30773275
2023,10,18,3,0.303410575
2023,10,18,4,0.29917915
2023,10,18,5,0.2935713
2023,10,18,6,0.281795625
2023,10,18,7,0.29428165
2023,10,18,8,0.2909419
2023,10,18,9,0.28045115
2023,10,18,10,0.20903675
2023,10,18,11,0.22182635
2023,10,18,12,0.253259625
2023,10,18,13,0.2271062
2023,10,18,14,0.2210416
2023,10,18,15,0.252555625
2023,10,18,16,0.1742976
2023,10,18,17,0.201294575
2023,10,18,18,0.23464225
2023,10,18,19,0.1822321
2023,10,18,20,0.21007235
2023,10,18,21,0.1930422
2023,10,18,22,0.186247025
2023,10,18,23,0.2102559
2023,10,19,0,0.213934875
2023,10,19,1,0.217141575
2023,10,19,2,0.209054875
2023,10,19,3,0.202774125
2023,10,19,4,0.199607925
2023,10,19,5,0.194885425
2023,10,19,6,0.203566875
2023,10,19,7,0.19677815
2023,10,19,8,0.193174725
2023,10,19,9,0.1749771
2023,10,19,10,0.152482225
2023,10,19,11,0.162700325
2023,10,19,12,0.14601335
2023,10,19,13,0.15660915
2023,10,19,14,0.1253802
2023,10,19,15,0.153113475
2023,10,19,16,0.166028275
2023,10,19,17,0.128019875
2023,10,19,18,0.1412368
2023,10,19,19,0.139290845
2023,10,19,20,0.094895708
2023,10,19,21,0.137520875
2023,10,19,22,0.170864775
2023,10,19,23,0.1713352
2023,10,20,0,0.157105325
2023,10,20,1,0.153173625
2023,10,20,2,0.153322275
2023,10,20,3,0.13599585
2023,10,20,4,0.154510125
2023,10,20,5,0.1474317
2023,10,20,6,0.1370132
2023,10,20,7,0.146320725
2023,10,20,8,0.13039015
2023,10,20,9,0.132636325
2023,10,20,10,0.137043875
2023,10,20,11,0.093271545
2023,10,20,12,0.078213305
2023,10,20,13,0.106546978
2023,10,20,14,0.143240875
2023,10,20,15,0.1040981
2023,10,20,16,0.112468225
2023,10,20,17,0.104721208
2023,10,20,18,0.065489215
2023,10,20,19,0.105985228
2023,10,20,20,0.1576934
2023,10,20,21,0.188874
2023,10,20,22,0.13677165
2023,10,20,23,0.177637475
2023,10,21,0,0.2400416
2023,10,21,1,0.229456475
2023,10,21,2,0.187367375
2023,10,21,3,0.1969721
2023,10,21,4,0.2304119
2023,10,21,5,0.264364975
2023,10,21,6,0.251893275
2023,10,21,7,0.244901725
2023,10,21,8,0.278403275
2023,10,21,9,0.28443105
2023,10,21,10,0.31048245
2023,10,21,11,0.386763425
2023,10,21,12,0.50905825
2023,10,21,13,0.518819625
2023,10,21,14,0.51950585
2023,10,21,15,0.51924725
2023,10,21,16,0.519633225
2023,10,21,17,0.519559725
2023,10,21,18,0.520596775
2023,10,21,19,0.52030225
2023,10,21,20,0.5195873
2023,10,21,21,0.5203412
2023,10,21,22,0.508243525
2023,10,21,23,0.702235675
2023,10,22,0,0.70238705
2023,10,22,1,0.70228045
2023,10,22,2,0.69908325
2023,10,22,3,0.654023775
2023,10,22,4,0.66556435
2023,10,22,5,0.62353315
2023,10,22,6,0.6281725
2023,10,22,7,0.6441727
2023,10,22,8,0.59182045
2023,10,22,9,0.54069885
2023,10,22,10,0.57138835
2023,10,22,11,0.589529175
2023,10,22,12,0.51029855
2023,10,22,13,0.535333625
2023,10,22,14,0.502493625
2023,10,22,15,0.52349215
2023,10,22,16,0.515789125
2023,10,22,17,0.5369671
2023,10,22,18,0.560827825
2023,10,22,19,0.583796225
2023,10,22,20,0.609071375
2023,10,22,21,0.6315962
2023,10,22,22,0.647961175
2023,10,22,23,0.65922575
2023,10,23,0,0.667226975
2023,10,23,1,0.67705155
2023,10,23,2,0.677320025
2023,10,23,3,0.677173125
2023,10,23,4,0.676119575
2023,10,23,5,0.67584735
2023,10,23,6,0.676574675
2023,10,23,7,0.67447905
2023,10,23,8,0.6746283
2023,10,23,9,0.678962875
2023,10,23,10,0.678684425
2023,10,23,11,0.678062525
2023,10,23,12,0.677547375
2023,10,23,13,0.6775837
2023,10,23,14,0.687779375
2023,10,23,15,0.68679165
2023,10,23,16,0.687076725
2023,10,23,17,0.687811375
2023,10,23,18,0.694963175
2023,10,23,19,0.69422685
2023,10,23,20,0.6975032
2023,10,23,21,0.697626125
2023,10,23,22,0.6977514
2023,10,23,23,0.69866835
2023,10,24,0,0.69696555
2023,10,24,1,0.696344975
2023,10,24,2,0.6963678
2023,10,24,3,0.693796925
2023,10,24,4,0.677058175
2023,10,24,5,0.672761225
2023,10,24,6,0.6648354
2023,10,24,7,0.665172725
2023,10,24,8,0.649237325
2023,10,24,9,0.63403855
2023,10,24,10,0.59326525
2023,10,24,11,0.60093465
2023,10,24,12,0.584196725
2023,10,24,13,0.584139
2023,10,24,14,0.58012505
2023,10,24,15,0.562132525
2023,10,24,16,0.564282325
2023,10,24,17,0.552413475
2023,10,24,18,0.55450065
2023,10,24,19,0.51730385
2023,10,24,20,0.5341139
2023,10,24,21,0.506460325
2023,10,24,22,0.524895275
2023,10,24,23,0.5504508
2023,10,25,0,0.535431525
2023,10,25,1,0.509734275
2023,10,25,2,0.513555725
2023,10,25,3,0.510022925
2023,10,25,4,0.5068178
2023,10,25,5,0.50141925
2023,10,25,6,0.488479025
2023,10,25,7,0.489109375
2023,10,25,8,0.471634775
2023,10,25,9,0.471150825
2023,10,25,10,0.426109325
2023,10,25,11,0.44349475
2023,10,25,12,0.414563525
2023,10,25,13,0.434345425
2023,10,25,14,0.4112349
2023,10,25,15,0.4125915
2023,10,25,16,0.408779775
2023,10,25,17,0.404137925
2023,10,25,18,0.39867945
2023,10,25,19,0.389421275
2023,10,25,20,0.37826515
2023,10,25,21,0.3787721
2023,10,25,22,0.4035124
2023,10,25,23,0.399999875
2023,10,26,0,0.3971697
2023,10,26,1,0.38066495
2023,10,26,2,0.38866215
2023,10,26,3,0.386942425
2023,10,26,4,0.3872196
2023,10,26,5,0.3847895
2023,10,26,6,0.386364725
2023,10,26,7,0.361224
2023,10,26,8,0.391761675
2023,10,26,9,0.3637187
2023,10,26,10,0.32251865
2023,10,26,11,0.34594325
2023,10,26,12,0.329518075
2023,10,26,13,0.3281603
2023,10,26,14,0.26946305
2023,10,26,15,0.3399389
2023,10,26,16,0.286387725
2023,10,26,17,0.334826425
2023,10,26,18,0.370139825
2023,10,26,19,0.29138305
2023,10,26,20,0.318825425
2023,10,26,21,0.3109909
2023,10,26,22,0.3194451
2023,10,26,23,0.3490893
2023,10,27,0,0.329902725
2023,10,27,1,0.3265765
2023,10,27,2,0.32854715
2023,10,27,3,0.329209725
2023,10,27,4,0.31915245
2023,10,27,5,0.319554975
2023,10,27,6,0.316408325
2023,10,27,7,0.3275267
2023,10,27,8,0.31635705
2023,10,27,9,0.320835275
2023,10,27,10,0.290038525
2023,10,27,11,0.2875121
2023,10,27,12,0.273932375
2023,10,27,13,0.28027175
2023,10,27,14,0.305867025
2023,10,27,15,0.30041815
2023,10,27,16,0.308710125
2023,10,27,17,0.3154457
2023,10,27,18,0.2875684
2023,10,27,19,0.29076015
2023,10,27,20,0.29581775
2023,10,27,21,0.290203325
2023,10,27,22,0.3156041
2023,10,27,23,0.31516465
2023,10,28,0,0.316455075
2023,10,28,1,0.305257325
2023,10,28,2,0.30289515
2023,10,28,3,0.30209435
2023,10,28,4,0.29414725
2023,10,28,5,0.29247755
2023,10,28,6,0.288896025
2023,10,28,7,0.287669725
2023,10,28,8,0.275352825
2023,10,28,9,0.275103475
2023,10,28,10,0.227388525
2023,10,28,11,0.240967725
2023,10,28,12,0.230420325
2023,10,28,13,0.2279174
2023,10,28,14,0.2392414
2023,10,28,15,0.2582845
2023,10,28,16,0.207455975
2023,10,28,17,0.24247705
2023,10,28,18,0.226096975
2023,10,28,19,0.19777265
2023,10,28,20,0.23241645
2023,10,28,21,0.26867345
2023,10,28,22,0.258314475
2023,10,28,23,0.253427225
2023,10,29,0,0.250346475
2023,10,29,1,0.256155725
2023,10,29,2,0.258315175
2023,10,29,3,0.2531254
2023,10,29,4,0.2658288
2023,10,29,5,0.257573325
2023,10,29,6,0.260052775
2023,10,29,7,0.247883675
2023,10,29,8,0.25787245
2023,10,29,9,0.252584275
2023,10,29,10,0.2350524
2023,10,29,11,0.293341
2023,10,29,12,0.39653945
2023,10,29,13,0.3542562
2023,10,29,14,0.337113825
2023,10,29,15,0.325524725
2023,10,29,16,0.351670375
2023,10,29,17,0.362460575
2023,10,29,18,0.3761623
2023,10,29,19,0.382058475
2023,10,29,20,0.394707925
2023,10,29,21,0.42193575
2023,10,29,22,0.4585701
2023,10,29,23,0.485421075
2023,10,30,0,0.522853625
2023,10,30,1,0.555193375
2023,10,30,2,0.5815631
2023,10,30,3,0.601742675
2023,10,30,4,0.64581955
2023,10,30,5,0.67064455
2023,10,30,6,0.693603775
2023,10,30,7,0.697565025
2023,10,30,8,0.702578025
2023,10,30,9,0.7044821
2023,10,30,10,0.70296235
2023,10,30,11,0.708210275
2023,10,30,12,0.7071005
2023,10,30,13,0.70566865
2023,10,30,14,0.704214925
2023,10,30,15,0.7061686
2023,10,30,16,0.70867725
2023,10,30,17,0.708098125
2023,10,30,18,0.706327575
2023,10,30,19,0.70594775
2023,10,30,20,0.705027425
2023,10,30,21,0.70708395
2023,10,30,22,0.7076337
2023,10,30,23,0.70523355
2023,10,31,0,0.708991675
2023,10,31,1,0.70733905
2023,10,31,2,0.707090525
2023,10,31,3,0.705638475
2023,10,31,4,0.7076902
2023,10,31,5,0.707672025
2023,10,31,6,0.70803095
2023,10,31,7,0.707428025
2023,10,31,8,0.70844435
2023,10,31,9,0.70697505
2023,10,31,10,0.70751755
2023,10,31,11,0.707340175
2023,10,31,12,0.941210925
2023,10,31,13,1.1622225
2023,10,31,14,0.85934425
2023,10,31,15,0
2023,10,31,16,0
2023,10,31,17,0.3641313
2023,10,31,18,0.5006859
2023,10,31,19,1.15839825
2023,10,31,20,0.99765395
2023,10,31,21,0.98141905
2023,10,31,22,0.994297375
2023,10,31,23,1.09618075
2023,11,1,0,1.13026975
2023,11,1,1,1.11673425
2023,11,1,2,1.0775215
2023,11,1,3,1.0588675
2023,11,1,4,1.0518735
2023,11,1,5,1.0378175
2023,11,1,6,1.0337305
2023,11,1,7,1.000565425
2023,11,1,8,0.966333975
2023,11,1,9,0.9254519
2023,11,1,10,0.9070399
2023,11,1,11,0.833352825
2023,11,1,12,0.82968725
2023,11,1,13,0.8330745
2023,11,1,14,0.740981675
2023,11,1,15,0.732807375
2023,11,1,16,0.648633625
2023,11,1,17,0.86182815
2023,11,1,18,0.916267025
2023,11,1,19,0.7594944
2023,11,1,20,0.886120675
2023,11,1,21,0.822090425
2023,11,1,22,0.81136745
2023,11,1,23,0.811348175
2023,11,2,0,0.8121103
2023,11,2,1,0.827934575
2023,11,2,2,0.83376845
2023,11,2,3,0.836284325
2023,11,2,4,0.8357546
2023,11,2,5,0.834682125
2023,11,2,6,0.834690125
2023,11,2,7,0.8343705
2023,11,2,8,0.734771625
2023,11,2,9,0.836436425
2023,11,2,10,0.7279473
2023,11,2,11,0.716944875
2023,11,2,12,0.716653125
2023,11,2,13,0.8302602
2023,11,2,14,0.75681815
2023,11,2,15,0.742099225
2023,11,2,16,0.743563525
2023,11,2,17,0.748784275
2023,11,2,18,0.762145275
2023,11,2,19,0.762727875
2023,11,2,20,0.74049135
2023,11,2,21,0.703866675
2023,11,2,22,0.70411995
2023,11,2,23,0.745870625
2023,11,3,0,0.747379575
2023,11,3,1,0.748059875
2023,11,3,2,0.741692925
2023,11,3,3,0.6709312
2023,11,3,4,0.673162825
2023,11,3,5,0.6730358
2023,11,3,6,0.67277885
2023,11,3,7,0.673254775
2023,11,3,8,0.67322155
2023,11,3,9,0.673348925
2023,11,3,10,0.679705775
2023,11,3,11,0.680989975
2023,11,3,12,0.659425275
2023,11,3,13,0.637702425
2023,11,3,14,0.63480815
2023,11,3,15,0.623702175
2023,11,3,16,0.654104725
2023,11,3,17,0.639280375
2023,11,3,18,0.59532055
2023,11,3,19,0.622962925
2023,11,3,20,0.64356395
2023,11,3,21,0.594471425
2023,11,3,22,0.58803335
2023,11,3,23,0.6434262
2023,11,4,0,0.64552895
2023,11,4,1,0.632502525
2023,11,4,2,0.614014925
2023,11,4,3,0.59654195
2023,11,4,4,0.596726175
2023,11,4,5,0.5977136
2023,11,4,6,0.5977889
2023,11,4,7,0.59806095
2023,11,4,8,0.5980203
2023,11,4,9,0.59791425
2023,11,4,10,0.59802005
2023,11,4,11,0.533802575
2023,11,4,12,0.530592625
2023,11,4,13,0.52987625
2023,11,4,14,0.53012085
2023,11,4,15,0.52965375
2023,11,4,16,0.530130425
2023,11,4,17,0.53019285
2023,11,4,18,0.5309646
2023,11,4,19,0.531172575
2023,11,4,20,0.531054225
2023,11,4,21,0.53091415
2023,11,4,22,0.530620125
2023,11,4,23,0.530847425
2023,11,5,0,0.53037755
2023,11,5,1,0.53085855
2023,11,5,2,0.530314275
2023,11,5,3,0.514440925
2023,11,5,4,0.4980784
2023,11,5,5,0.498299275
2023,11,5,6,0.48225235
2023,11,5,7,0.476601475
2023,11,5,8,0.476921325
2023,11,5,9,0.476860675
2023,11,5,10,0.4768856
2023,11,5,11,0.45480755
2023,11,5,12,0.438015575
2023,11,5,13,0.429224475
2023,11,5,14,0.42866135
2023,11,5,15,0.4282688
2023,11,5,16,0.428378875
2023,11,5,17,0.42841935
2023,11,5,18,0.3477277
2023,11,5,19,0.469439775
2023,11,5,20,0.44005105
2023,11,5,21,0.411293525
2023,11,5,22,0.41123645
2023,11,5,23,0.410789425
2023,11,6,0,0.4105756
2023,11,6,1,0.410845525
2023,11,6,2,0.427231675
2023,11,6,3,0.42973375
2023,11,6,4,0.43073845
2023,11,6,5,0.4330728
2023,11,6,6,0.433171625
2023,11,6,7,0.4250234
2023,11,6,8,0.399268925
2023,11,6,9,0.399535525
2023,11,6,10,0.399222825
2023,11,6,11,0.39878065
2023,11,6,12,0.371869575
2023,11,6,13,0.365887775
2023,11,6,14,0.365400175
2023,11,6,15,0.34771135
2023,11,6,16,0.366087475
2023,11,6,17,0.3929992
2023,11,6,18,0.30800375
2023,11,6,19,0.418750875
2023,11,6,20,0.315498375
2023,11,6,21,0.388289825
2023,11,6,22,0.34884
2023,11,6,23,0.3353705
2023,11,7,0,0.4228516
2023,11,7,1,0.4369037
2023,11,7,2,0.437157975
2023,11,7,3,0.377782425
2023,11,7,4,0.3952836
2023,11,7,5,0.388959625
2023,11,7,6,0.3770781
2023,11,7,7,0.411357125
2023,11,7,8,0.41110335
2023,11,7,9,0.4118003
2023,11,7,10,0.41127115
2023,11,7,11,0.3510235
2023,11,7,12,0.351403975
2023,11,7,13,0.443852925
2023,11,7,14,0.429260775
2023,11,7,15,0.38241235
2023,11,7,16,0.38266565
2023,11,7,17,0.382692375
2023,11,7,18,0.38232215
2023,11,7,19,0.38260225
2023,11,7,20,0.408508675
2023,11,7,21,0.420911375
2023,11,7,22,0.421040825
2023,11,7,23,0.42104115
2023,11,8,0,0.4211904
2023,11,8,1,0.44675435
2023,11,8,2,0.478492
2023,11,8,3,0.4263507
2023,11,8,4,0.426139875
2023,11,8,5,0.426261275
2023,11,8,6,0.4253602
2023,11,8,7,0.425951825
2023,11,8,8,0.425819925
2023,11,8,9,0.426104675
2023,11,8,10,0.426481275
2023,11,8,11,0.333599575
2023,11,8,12,0.354856675
2023,11,8,13,0.392901475
2023,11,8,14,0.319588875
2023,11,8,15,0.3352471
2023,11,8,16,0.352248175
2023,11,8,17,0.352390225
2023,11,8,18,0.352279775
2023,11,8,19,0.352333725
2023,11,8,20,0.352194575
2023,11,8,21,0.33494315
2023,11,8,22,0.329674175
2023,11,8,23,0.32976925
2023,11,9,0,0.3846992
2023,11,9,1,0.414588525
2023,11,9,2,0.3645092
2023,11,9,3,0.3161287
2023,11,9,4,0.381202
2023,11,9,5,0.36513765
2023,11,9,6,0.35699445
2023,11,9,7,0.328100175
2023,11,9,8,0.377246925
2023,11,9,9,0.338261575
2023,11,9,10,0.380411725
2023,11,9,11,0.274312975
2023,11,9,12,0.4104841
2023,11,9,13,0.27505905
2023,11,9,14,0.329439475
2023,11,9,15,0.3485324
2023,11,9,16,0.349403475
2023,11,9,17,0.284924
2023,11,9,18,0.323622575
2023,11,9,19,0.3573564
2023,11,9,20,0.2894953
2023,11,9,21,0.289764625
2023,11,9,22,0.322141175
2023,11,9,23,0.376788425
2023,11,10,0,0.380658025
2023,11,10,1,0.38016965
2023,11,10,2,0.38075825
2023,11,10,3,0.361508975
2023,11,10,4,0.3557539
2023,11,10,5,0.356060275
2023,11,10,6,0.3570981
2023,11,10,7,0.3566903
2023,11,10,8,0.361205775
2023,11,10,9,0.365987775
2023,11,10,10,0.366115925
2023,11,10,11,0.365902375
2023,11,10,12,0.3300655
2023,11,10,13,0.273132175
2023,11,10,14,0.268938825
2023,11,10,15,0.313925375
2023,11,10,16,0.3138206
2023,11,10,17,0.31366865
2023,11,10,18,0.2883248
2023,11,10,19,0.288333375
2023,11,10,20,0.2885241
2023,11,10,21,0.28860855
2023,11,10,22,0.2882696
2023,11,10,23,0.2887017
2023,11,11,0,0.309994075
2023,11,11,1,0.3344437
2023,11,11,2,0.33412685
2023,11,11,3,0.33415985
2023,11,11,4,0.334126525
2023,11,11,5,0.31572145
2023,11,11,6,0.309389775
2023,11,11,7,0.30971355
2023,11,11,8,0.309613025
2023,11,11,9,0.3098744
2023,11,11,10,0.3097441
2023,11,11,11,0.309482875
2023,11,11,12,0.3093185
2023,11,11,13,0.30913585
2023,11,11,14,0.303061975
2023,11,11,15,0.273206625
2023,11,11,16,0.24235435
2023,11,11,17,0.255201725
2023,11,11,18,0.292701575
2023,11,11,19,0.29283275
2023,11,11,20,0.25902375
2023,11,11,21,0.252831475
2023,11,11,22,0.25279515
2023,11,11,23,0.252657725
2023,11,12,0,0.303704525
2023,11,12,1,0.3079691
2023,11,12,2,0.308070725
2023,11,12,3,0.292162025
2023,11,12,4,0.2442423
2023,11,12,5,0.244496575
2023,11,12,6,0.274480775
2023,11,12,7,0.277207525
2023,11,12,8,0.276896775
2023,11,12,9,0.276845575
2023,11,12,10,0.277452925
2023,11,12,11,0.27652605
2023,11,12,12,0.27678375
2023,11,12,13,0.265672825
2023,11,12,14,0.23281455
2023,11,12,15,0.2321403
2023,11,12,16,0.232345325
2023,11,12,17,0.2319751
2023,11,12,18,0.2322098
2023,11,12,19,0.232365625
2023,11,12,20,0.2329884
2023,11,12,21,0.232327075
2023,11,12,22,0.232577125
2023,11,12,23,0.232363275
2023,11,13,0,0.23251485
2023,11,13,1,0.242285525
2023,11,13,2,0.25211515
2023,11,13,3,0.2517412
2023,11,13,4,0.251812925
2023,11,13,5,0.25163455
2023,11,13,6,0.252002325
2023,11,13,7,0.251694675
2023,11,13,8,0.251475925
2023,11,13,9,0.2518231
2023,11,13,10,0.25146905
2023,11,13,11,0.238600975
2023,11,13,12,0.201229975
2023,11,13,13,0.20095005
2023,11,13,14,0.201120325
2023,11,13,15,0.20254005
2023,11,13,16,0.221917725
2023,11,13,17,0.234580975
2023,11,13,18,0.235325575
2023,11,13,19,0.1876673
2023,11,13,20,0.17255665
2023,11,13,21,0.2153507
2023,11,13,22,0.22316665
2023,11,13,23,0.222599475
2023,11,14,0,0.222788075
2023,11,14,1,0.231450125
2023,11,14,2,0.2311962
2023,11,14,3,0.2310261
2023,11,14,4,0.231364525
2023,11,14,5,0.252809975
2023,11,14,6,0.2523424
2023,11,14,7,0.252733575
2023,11,14,8,0.236173675
2023,11,14,9,0.2307378
2023,11,14,10,0.23118885
2023,11,14,11,0.230735675
2023,11,14,12,0.230849125
2023,11,14,13,0.224614575
2023,11,14,14,0.187038825
2023,11,14,15,0.18086845
2023,11,14,16,0.212843
2023,11,14,17,0.217554075
2023,11,14,18,0.19565465
2023,11,14,19,0.1928485
2023,11,14,20,0.21997975
2023,11,14,21,0.219355675
2023,11,14,22,0.21955655
2023,11,14,23,0.2194734
2023,11,15,0,0.2188698
2023,11,15,1,0.2192739
2023,11,15,2,0.225097075
2023,11,15,3,0.24556375
2023,11,15,4,0.2457153
2023,11,15,5,0.245289975
2023,11,15,6,0.245205425
2023,11,15,7,0.24526225
2023,11,15,8,0.2456691
2023,11,15,9,0.228908475
2023,11,15,10,0.223285
2023,11,15,11,0.2127975
2023,11,15,12,0.1808169
2023,11,15,13,0.180621525
2023,11,15,14,0.18034655
2023,11,15,15,0.181070075
2023,11,15,16,0.1081886
2023,11,15,17,0.114462725
2023,11,15,18,0.2526123
2023,11,15,19,0.103259775
2023,11,15,20,0.124711475
2023,11,15,21,0.1687183
2023,11,15,22,0.19942125
2023,11,15,23,0.205229775
2023,11,16,0,0.205453175
2023,11,16,1,0.22458405
2023,11,16,2,0.215627475
2023,11,16,3,0.218242875
2023,11,16,4,0.226967275
2023,11,16,5,0.22860395
2023,11,16,6,0.19252285
2023,11,16,7,0.21377915
2023,11,16,8,0.246539
2023,11,16,9,0.213834725
2023,11,16,10,0.21473135
2023,11,16,11,0.17913175
2023,11,16,12,0.1875484
2023,11,16,13,0.186511375
2023,11,16,14,0.18899215
2023,11,16,15,0.195136075
2023,11,16,16,0.20499285
2023,11,16,17,0.191836425
2023,11,16,18,0.206318875
2023,11,16,19,0.187220275
2023,11,16,20,0.206958475
2023,11,16,21,0.188673925
2023,11,16,22,0.194096775
2023,11,16,23,0.205334025
2023,11,17,0,0.239245675
2023,11,17,1,0.23337235
2023,11,17,2,0.2381702
2023,11,17,3,0.23338695
2023,11,17,4,0.234179025
2023,11,17,5,0.23700885
2023,11,17,6,0.219871475
2023,11,17,7,0.242859
2023,11,17,8,0.2001152
2023,11,17,9,0.231332925
2023,11,17,10,0.24029165
2023,11,17,11,0.208885075
2023,11,17,12,0.1849404
2023,11,17,13,0.20760075
2023,11,17,14,0.185008225
2023,11,17,15,0.1898297
2023,11,17,16,0.204727775
2023,11,17,17,0.17713495
2023,11,17,18,0.1905712
2023,11,17,19,0.220046575
2023,11,17,20,0.1766289
2023,11,17,21,0.21163135
2023,11,17,22,0.247761775
2023,11,17,23,0.285631925
2023,11,18,0,0.3015845
2023,11,18,1,0.236868425
2023,11,18,2,0.37472185
2023,11,18,3,0.303122325
2023,11,18,4,0.351539
2023,11,18,5,0.36607615
2023,11,18,6,0.364330575
2023,11,18,7,0.3655914
2023,11,18,8,0.379249375
2023,11,18,9,0.412985125
2023,11,18,10,0.4444945
2023,11,18,11,0.47488805
2023,11,18,12,0.4982488
2023,11,18,13,0.5041197
2023,11,18,14,0.5277056
2023,11,18,15,0.5378743
2023,11,18,16,0.552784425
2023,11,18,17,0.552726275
2023,11,18,18,0.553217125
2023,11,18,19,0.553506025
2023,11,18,20,0.5532151
2023,11,18,21,0.552940325
2023,11,18,22,0.553854825
2023,11,18,23,0.55330145
2023,11,19,0,0.56392155
2023,11,19,1,0.5853069
2023,11,19,2,0.602321375
2023,11,19,3,0.63694075
